,budget,gross,profit,votes,IMDb score,clusters,cluster
2102,5000000.0,20146880.0,15146880.0,25000.0,7.1,0,salmon colored
2103,20500000.0,7532911.0,-12967089.0,17000.0,6.8,0,salmon colored
2104,20500000.0,127956187.0,107456187.0,45000.0,6.3,0,salmon colored
2105,20500000.0,205569.0,-20294431.0,37000.0,7.5,0,salmon colored
2106,6500000.0,29000301.0,22500301.0,21000.0,5.3,0,salmon colored
2107,5000000.0,12534961.0,7534961.0,28000.0,5.5,0,salmon colored
2108,30000000.0,13273595.0,-16726405.0,14000.0,4.5,0,salmon colored
2109,40000000.0,58662452.0,18662452.0,42000.0,4.9,0,salmon colored
2110,24000000.0,22518097.0,-1481903.0,21000.0,5.8,0,salmon colored
2111,20500000.0,25105517.0,4605517.0,19000.0,6.9,0,salmon colored
2112,15000000.0,44065653.0,29065653.0,46000.0,5.9,0,salmon colored
2113,20500000.0,20205757.0,-294243.0,13000.0,6.4,0,salmon colored
2114,900000.0,6980986.0,6080986.0,7900.0,4.3,0,salmon colored
2115,20500000.0,14796494.0,-5703506.0,9100.0,5.5,0,salmon colored
2116,35000000.0,4651977.0,-30348023.0,13000.0,7.0,0,salmon colored
2117,20500000.0,11749595.0,-8750405.0,26000.0,7.2,0,salmon colored
2118,12000000.0,37170057.0,25170057.0,15000.0,6.1,0,salmon colored
2119,4000000.0,5378172.0,1378172.0,15000.0,7.2,0,salmon colored
2120,20000000.0,9223441.0,-10776559.0,8500.0,6.5,0,salmon colored
2121,7000000.0,5430822.0,-1569178.0,13000.0,6.2,0,salmon colored
2122,8000000.0,3560469.0,-4439531.0,10000.0,5.4,0,salmon colored
2123,43000000.0,23278931.0,-19721069.0,31000.0,5.1,0,salmon colored
2124,20500000.0,175340.0,-20324660.0,38000.0,6.8,0,salmon colored
2125,47000000.0,7191399.0,-39808601.0,29000.0,6.5,0,salmon colored
2126,10000000.0,15164458.0,5164458.0,4100.0,7.0,0,salmon colored
2127,42000000.0,131052444.0,89052444.0,27000.0,5.5,0,salmon colored
2128,18000000.0,2827107.0,-15172893.0,9500.0,7.2,0,salmon colored
2129,20500000.0,8403433.0,-12096567.0,5900.0,5.2,0,salmon colored
2130,20500000.0,17180393.0,-3319607.0,8000.0,5.1,0,salmon colored
2131,40000000.0,45500797.0,5500797.0,22000.0,6.0,0,salmon colored
2132,25000000.0,35208854.0,10208854.0,17000.0,5.8,0,salmon colored
2133,15000000.0,22660758.0,7660758.0,15000.0,6.8,0,salmon colored
2134,45000000.0,70611210.0,25611210.0,39000.0,4.3,0,salmon colored
2135,20000000.0,4943279.0,-15056721.0,9500.0,6.2,0,salmon colored
2136,20500000.0,57138719.0,36638719.0,15000.0,6.3,0,salmon colored
2137,30000000.0,7286388.0,-22713612.0,21000.0,7.3,0,salmon colored
2138,32000000.0,28590665.0,-3409335.0,14000.0,5.9,0,salmon colored
2139,20500000.0,1543112.0,-18956888.0,11000.0,7.1,0,salmon colored
2140,25000000.0,10736401.0,-14263599.0,11000.0,6.2,0,salmon colored
2141,18000000.0,21591728.0,3591728.0,7000.0,5.7,0,salmon colored
2142,8000000.0,6739141.0,-1260859.0,28000.0,5.9,0,salmon colored
2143,18000000.0,8669847.0,-9330153.0,4100.0,5.9,0,salmon colored
2144,14000000.0,2034470.0,-11965530.0,4400.0,5.4,0,salmon colored
2145,900000.0,16270600.0,15370600.0,20000.0,6.9,0,salmon colored
2146,20000000.0,11390479.0,-8609521.0,16000.0,6.3,0,salmon colored
2147,20500000.0,8442162.0,-12057838.0,4900.0,5.8,0,salmon colored
2148,40000000.0,14358033.0,-25641967.0,23000.0,6.0,0,salmon colored
2149,5000000.0,4058564.0,-941436.0,11000.0,7.0,0,salmon colored
2150,30000000.0,17129026.0,-12870974.0,15000.0,5.4,0,salmon colored
2151,2000000.0,21744201.0,19744201.0,17000.0,7.1,0,salmon colored
2152,20500000.0,23369283.0,2869283.0,13000.0,6.1,0,salmon colored
2153,12000000.0,2280148.0,-9719852.0,11000.0,7.5,0,salmon colored
2154,7500000.0,13272113.0,5772113.0,7100.0,6.1,0,salmon colored
2155,17000000.0,4836637.0,-12163363.0,7000.0,7.0,0,salmon colored
2156,20500000.0,5603158.0,-14896842.0,9500.0,7.1,0,salmon colored
2157,20500000.0,2001124.0,-18498876.0,5300.0,5.4,0,salmon colored
2158,10000000.0,21142815.0,11142815.0,10000.0,5.9,0,salmon colored
2159,20500000.0,43838238.0,23338238.0,9400.0,6.4,0,salmon colored
2160,10000000.0,40227006.0,30227006.0,7200.0,5.5,0,salmon colored
2161,20000000.0,10555619.0,-9444381.0,28000.0,7.5,0,salmon colored
2162,14000000.0,13249535.0,-750465.0,10000.0,6.3,0,salmon colored
2163,20500000.0,754935.0,-19745065.0,13000.0,5.7,0,salmon colored
2164,10000000.0,14356479.0,4356479.0,8600.0,6.3,0,salmon colored
2165,29000000.0,5519569.0,-23480431.0,2600.0,6.4,0,salmon colored
2166,42000000.0,19507345.0,-22492655.0,22000.0,6.5,0,salmon colored
2167,4000000.0,1373196.0,-2626804.0,5400.0,6.8,0,salmon colored
2168,12000000.0,32574382.0,20574382.0,51000.0,7.7,0,salmon colored
2169,20500000.0,1605437.0,-18894563.0,9300.0,7.6,0,salmon colored
2170,20500000.0,277845.0,-20222155.0,3000.0,6.0,0,salmon colored
2171,40000000.0,20883046.0,-19116954.0,10000.0,6.0,0,salmon colored
2172,20500000.0,2287928.0,-18212072.0,874.0,4.2,0,salmon colored
2173,20500000.0,20205757.0,-294243.0,2200.0,6.0,0,salmon colored
2174,14000000.0,3052738.0,-10947262.0,1800.0,5.8,0,salmon colored
2175,10000000.0,1100218.0,-8899782.0,2100.0,6.6,0,salmon colored
2176,50000000.0,46666502.0,-3333498.0,15000.0,5.9,0,salmon colored
2177,22000000.0,9011574.0,-12988426.0,7300.0,6.0,0,salmon colored
2178,20500000.0,5418216.0,-15081784.0,9700.0,7.1,0,salmon colored
2179,250000.0,20205757.0,19955757.0,1600.0,6.7,0,salmon colored
2180,9000000.0,923418.0,-8076582.0,8100.0,6.1,0,salmon colored
2181,5000000.0,1055987.0,-3944013.0,6300.0,6.8,0,salmon colored
2182,5000000.0,1526697.0,-3473303.0,8500.0,7.2,0,salmon colored
2183,20500000.0,4479470.0,-16020530.0,13000.0,7.0,0,salmon colored
2184,20500000.0,7306242.0,-13193758.0,1900.0,6.3,0,salmon colored
2185,20500000.0,20205757.0,-294243.0,4300.0,7.5,0,salmon colored
2186,20500000.0,256249.0,-20243751.0,3400.0,7.1,0,salmon colored
2187,18000000.0,12282994.0,-5717006.0,3600.0,5.6,0,salmon colored
2188,3000000.0,390152.0,-2609848.0,3200.0,6.6,0,salmon colored
2189,3330000.0,4814619.0,1484619.0,5200.0,7.4,0,salmon colored
2190,20500000.0,20194.0,-20479806.0,2600.0,6.6,0,salmon colored
2191,20500000.0,1342613.0,-19157387.0,3700.0,6.6,0,salmon colored
2192,10000000.0,384048.0,-9615952.0,3200.0,6.7,0,salmon colored
2193,20500000.0,19930973.0,-569027.0,9300.0,5.9,0,salmon colored
2194,20500000.0,20205757.0,-294243.0,745.0,6.6,0,salmon colored
2195,40000000.0,8251071.0,-31748929.0,2800.0,4.5,0,salmon colored
2196,130000.0,20205757.0,20075757.0,950.0,5.1,0,salmon colored
2197,20500000.0,22697691.0,2197691.0,7700.0,5.6,0,salmon colored
2198,20500000.0,1253106.0,-19246894.0,3000.0,7.8,0,salmon colored
2199,15000000.0,3067917.0,-11932083.0,3500.0,6.5,0,salmon colored
2200,18000000.0,6375979.0,-11624021.0,3100.0,6.1,0,salmon colored
2201,15500000.0,6742168.0,-8757832.0,5200.0,6.4,0,salmon colored
2202,20500000.0,4790801.0,-15709199.0,2800.0,7.0,0,salmon colored
2203,20500000.0,4906900.0,-15593100.0,1100.0,6.3,0,salmon colored
2204,27000000.0,14683921.0,-12316079.0,4900.0,6.5,0,salmon colored
2205,20500000.0,21202099.0,702099.0,3500.0,5.8,0,salmon colored
2206,20500000.0,28791.0,-20471209.0,4000.0,7.6,0,salmon colored
2207,18000000.0,1014726.0,-16985274.0,3800.0,6.6,0,salmon colored
2208,43000000.0,13351357.0,-29648643.0,4500.0,5.9,0,salmon colored
2209,10000000.0,8359717.0,-1640283.0,11000.0,6.5,0,salmon colored
2210,20500000.0,2517600.0,-17982400.0,2700.0,3.7,0,salmon colored
2211,22769.0,692585.0,669816.0,2900.0,6.5,0,salmon colored
2212,3000000.0,143010.0,-2856990.0,4100.0,7.2,0,salmon colored
2213,800000.0,114516.0,-685484.0,2200.0,5.5,0,salmon colored
2214,15000000.0,6132924.0,-8867076.0,2500.0,5.7,0,salmon colored
2215,20500000.0,611703.0,-19888297.0,6700.0,7.5,0,salmon colored
2216,20000000.0,6202756.0,-13797244.0,4600.0,5.8,0,salmon colored
2217,18000000.0,11124511.0,-6875489.0,2000.0,5.6,0,salmon colored
2218,20500000.0,1557771.0,-18942229.0,1200.0,6.3,0,salmon colored
2219,20500000.0,24672.0,-20475328.0,1000.0,7.4,0,salmon colored
2220,20500000.0,52431.0,-20447569.0,4400.0,7.3,0,salmon colored
2221,30000000.0,4096030.0,-25903970.0,3000.0,4.7,0,salmon colored
2222,38000.0,20205757.0,20167757.0,950.0,6.8,0,salmon colored
2223,20500000.0,918239.0,-19581761.0,4100.0,7.1,0,salmon colored
2224,20500000.0,1659542.0,-18840458.0,1600.0,5.3,0,salmon colored
2225,20500000.0,20205757.0,-294243.0,4200.0,6.4,0,salmon colored
2226,20500000.0,3206714.0,-17293286.0,1500.0,5.2,0,salmon colored
2227,20500000.0,422503.0,-20077497.0,1100.0,5.8,0,salmon colored
2228,20500000.0,20205757.0,-294243.0,683.0,5.2,0,salmon colored
2229,20500000.0,2806881.0,-17693119.0,3100.0,7.1,0,salmon colored
2230,24000000.0,608866.0,-23391134.0,2100.0,5.0,0,salmon colored
2231,2700000.0,1723319.0,-976681.0,2600.0,6.8,0,salmon colored
2232,20500000.0,2791515.0,-17708485.0,1500.0,5.8,0,salmon colored
2233,20500000.0,2922094.0,-17577906.0,1100.0,6.1,0,salmon colored
2234,20500000.0,1102469.0,-19397531.0,2100.0,5.4,0,salmon colored
2235,20500000.0,4030793.0,-16469207.0,1200.0,5.8,0,salmon colored
2236,20500000.0,3104545.0,-17395455.0,2500.0,5.5,0,salmon colored
2237,20500000.0,1514114.0,-18985886.0,1300.0,6.6,0,salmon colored
2238,20500000.0,9481984.0,-11018016.0,4500.0,6.4,0,salmon colored
2239,20500000.0,22765.0,-20477235.0,3000.0,7.4,0,salmon colored
2240,20500000.0,20205757.0,-294243.0,6600.0,6.8,0,salmon colored
2241,20500000.0,1434174.0,-19065826.0,876.0,5.7,0,salmon colored
2242,13000000.0,3721911.0,-9278089.0,1600.0,5.1,0,salmon colored
2243,25000000.0,56505065.0,31505065.0,132000.0,7.8,0,salmon colored
2244,20500000.0,34348443.0,13848443.0,82000.0,7.8,0,salmon colored
2245,63000000.0,1033928303.0,970928303.0,894000.0,8.1,1,purple
2246,6900000.0,7993039.0,1093039.0,171000.0,7.6,0,salmon colored
2247,22000000.0,322161245.0,300161245.0,1200000.0,8.9,2,dark purple
2248,13000000.0,13088850.0,88850.0,212000.0,7.9,0,salmon colored
2249,20500000.0,1769305.0,-18730695.0,36000.0,7.8,0,salmon colored
2250,20000000.0,35739755.0,15739755.0,119000.0,6.7,0,salmon colored
2251,22000000.0,17287898.0,-4712102.0,132000.0,7.8,0,salmon colored
2252,11000000.0,10032765.0,-967235.0,221000.0,7.7,0,salmon colored
2253,28000000.0,44947705.0,16947705.0,106000.0,6.9,0,salmon colored
2254,30000000.0,63848322.0,33848322.0,206000.0,7.9,0,salmon colored
2255,25000000.0,441286195.0,416286195.0,252000.0,7.0,2,dark purple
2256,44000000.0,368875760.0,324875760.0,275000.0,7.8,2,dark purple
2257,57000000.0,58055768.0,1055768.0,163000.0,6.7,0,salmon colored
2258,20500000.0,117270765.0,96770765.0,58000.0,5.6,0,salmon colored
2259,25000000.0,40903593.0,15903593.0,177000.0,7.6,0,salmon colored
2260,45000000.0,195268056.0,150268056.0,81000.0,6.6,2,dark purple
2261,42000000.0,270248367.0,228248367.0,124000.0,6.8,2,dark purple
2262,85000000.0,137298489.0,52298489.0,141000.0,6.4,0,salmon colored
2263,38000000.0,57319029.0,19319029.0,50000.0,5.6,0,salmon colored
2264,14600000.0,71074049.0,56474049.0,589000.0,8.0,0,salmon colored
2265,26000000.0,206678440.0,180678440.0,229000.0,7.7,2,dark purple
2266,48000000.0,20915465.0,-27084535.0,50000.0,4.1,0,salmon colored
2267,21000000.0,227927165.0,206927165.0,165000.0,6.8,2,dark purple
2268,70000000.0,255000211.0,185000211.0,122000.0,6.4,2,dark purple
2269,7000000.0,40185556.0,33185556.0,81000.0,7.6,0,salmon colored
2270,18000000.0,91491247.0,73491247.0,306000.0,8.0,0,salmon colored
2271,10000000.0,56500758.0,46500758.0,26000.0,6.1,0,salmon colored
2272,35000000.0,4496583.0,-30503417.0,29000.0,8.0,0,salmon colored
2273,13000000.0,65796862.0,52796862.0,163000.0,8.1,0,salmon colored
2274,32000000.0,36733909.0,4733909.0,53000.0,7.1,0,salmon colored
2275,47000000.0,48919043.0,1919043.0,84000.0,6.8,0,salmon colored
2276,38000000.0,266614059.0,228614059.0,66000.0,6.0,2,dark purple
2277,40000000.0,176997168.0,136997168.0,96000.0,7.2,2,dark purple
2278,34000000.0,32255440.0,-1744560.0,56000.0,7.2,0,salmon colored
2279,3500000.0,27912072.0,24412072.0,54000.0,7.5,0,salmon colored
2280,25000000.0,10769960.0,-14230040.0,27000.0,7.6,0,salmon colored
2281,30000000.0,53898845.0,23898845.0,52000.0,6.4,0,salmon colored
2282,20500000.0,41833324.0,21333324.0,43000.0,6.9,0,salmon colored
2283,18000000.0,31181347.0,13181347.0,38000.0,7.3,0,salmon colored
2284,20000000.0,153698625.0,133698625.0,71000.0,6.0,0,salmon colored
2285,22000000.0,10696210.0,-11303790.0,47000.0,4.1,0,salmon colored
2286,15000000.0,23237911.0,8237911.0,69000.0,7.8,0,salmon colored
2287,18000000.0,74189677.0,56189677.0,46000.0,6.2,0,salmon colored
2288,15000000.0,19885552.0,4885552.0,23000.0,6.5,0,salmon colored
2289,14000000.0,154856263.0,140856263.0,96000.0,7.0,0,salmon colored
2290,28000000.0,63270710.0,35270710.0,50000.0,6.8,0,salmon colored
2291,9000000.0,2395231.0,-6604769.0,52000.0,6.7,0,salmon colored
2292,20500000.0,23261580.0,2761580.0,56000.0,7.2,0,salmon colored
2293,40000000.0,116300000.0,76300000.0,30000.0,5.0,0,salmon colored
2294,20500000.0,22881563.0,2381563.0,59000.0,7.5,0,salmon colored
2295,33000000.0,21274717.0,-11725283.0,52000.0,5.3,0,salmon colored
2296,20000000.0,11585483.0,-8414517.0,36000.0,6.5,0,salmon colored
2297,25000000.0,133752825.0,108752825.0,86000.0,6.6,0,salmon colored
2298,11000000.0,22549338.0,11549338.0,46000.0,7.3,0,salmon colored
2299,6000000.0,13609396.0,7609396.0,17000.0,5.8,0,salmon colored
2300,13000000.0,27979399.0,14979399.0,45000.0,6.2,0,salmon colored
2301,20500000.0,4104962.0,-16395038.0,49000.0,7.3,0,salmon colored
2302,20500000.0,1341154.0,-19158846.0,93000.0,7.9,0,salmon colored
2303,20500000.0,70172621.0,49672621.0,45000.0,7.0,0,salmon colored
2304,30000000.0,135130999.0,105130999.0,76000.0,7.5,0,salmon colored
2305,900000.0,8556940.0,7656940.0,25000.0,4.8,0,salmon colored
2306,20000000.0,46405336.0,26405336.0,24000.0,6.4,0,salmon colored
2307,15000000.0,39100956.0,24100956.0,18000.0,7.3,0,salmon colored
2308,20500000.0,6110979.0,-14389021.0,43000.0,7.7,0,salmon colored
2309,20500000.0,36448400.0,15948400.0,18000.0,5.8,0,salmon colored
2310,30000000.0,24107867.0,-5892133.0,41000.0,5.9,0,salmon colored
2311,2000000.0,54207.0,-1945793.0,14000.0,5.9,0,salmon colored
2312,12000000.0,7266383.0,-4733617.0,37000.0,7.4,0,salmon colored
2313,3000000.0,15935068.0,12935068.0,29000.0,4.2,0,salmon colored
2314,13000000.0,9532895.0,-3467105.0,10000.0,6.9,0,salmon colored
2315,17000000.0,60613008.0,43613008.0,37000.0,6.4,0,salmon colored
2316,25000000.0,57405220.0,32405220.0,18000.0,5.0,0,salmon colored
2317,15000000.0,118243066.0,103243066.0,26000.0,4.9,0,salmon colored
2318,1500000.0,418961.0,-1081039.0,20000.0,6.5,0,salmon colored
2319,2000000.0,621392.0,-1378608.0,28000.0,6.7,0,salmon colored
2320,35000000.0,18635620.0,-16364380.0,9900.0,6.5,0,salmon colored
2321,40000000.0,48198019.0,8198019.0,79000.0,6.2,0,salmon colored
2322,20500000.0,30038362.0,9538362.0,26000.0,6.1,0,salmon colored
2323,20500000.0,1796389.0,-18703611.0,12000.0,4.7,0,salmon colored
2324,11500000.0,3275585.0,-8224415.0,13000.0,6.6,0,salmon colored
2325,35000000.0,107198790.0,72198790.0,43000.0,6.3,0,salmon colored
2326,30000000.0,11146270.0,-18853730.0,13000.0,6.2,0,salmon colored
2327,21000000.0,42273609.0,21273609.0,32000.0,4.8,0,salmon colored
2328,13000000.0,428868.0,-12571132.0,17000.0,6.0,0,salmon colored
2329,20500000.0,152972.0,-20347028.0,32000.0,7.5,0,salmon colored
2330,2600000.0,2850263.0,250263.0,6500.0,6.3,0,salmon colored
2331,14000000.0,1029721.0,-12970279.0,7400.0,6.4,0,salmon colored
2332,20500000.0,14543394.0,-5956606.0,24000.0,6.3,0,salmon colored
2333,40000000.0,6265311.0,-33734689.0,22000.0,6.9,0,salmon colored
2334,20500000.0,12324660.0,-8175340.0,7700.0,6.1,0,salmon colored
2335,35000000.0,4858139.0,-30141861.0,16000.0,6.1,0,salmon colored
2336,14000000.0,63513743.0,49513743.0,29000.0,7.0,0,salmon colored
2337,14000000.0,27515786.0,13515786.0,13000.0,6.1,0,salmon colored
2338,11000000.0,32901136.0,21901136.0,16000.0,7.7,0,salmon colored
2339,20500000.0,322975.0,-20177025.0,4500.0,7.1,0,salmon colored
2340,7500000.0,18898806.0,11398806.0,13000.0,6.8,0,salmon colored
2341,6000000.0,5635204.0,-364796.0,45000.0,7.8,0,salmon colored
2342,11000000.0,29296.0,-10970704.0,6700.0,6.4,0,salmon colored
2343,20500000.0,5632086.0,-14867914.0,16000.0,6.8,0,salmon colored
2344,25000000.0,16589540.0,-8410460.0,17000.0,7.0,0,salmon colored
2345,20500000.0,15185672.0,-5314328.0,24000.0,6.3,0,salmon colored
2346,800000.0,1001437.0,201437.0,2500.0,7.0,0,salmon colored
2347,12000000.0,6405918.0,-5594082.0,20000.0,6.8,0,salmon colored
2348,20500000.0,24760338.0,4260338.0,28000.0,6.7,0,salmon colored
2349,4000000.0,6122607.0,2122607.0,26000.0,8.1,0,salmon colored
2350,20500000.0,18994653.0,-1505347.0,23000.0,6.1,0,salmon colored
2351,21000000.0,12526677.0,-8473323.0,16000.0,6.6,0,salmon colored
2352,22000000.0,25842377.0,3842377.0,18000.0,7.3,0,salmon colored
2353,19000000.0,112547.0,-18887453.0,42000.0,7.3,0,salmon colored
2354,15000000.0,22189039.0,7189039.0,22000.0,5.7,0,salmon colored
2355,8000000.0,1214231.0,-6785769.0,7800.0,7.4,0,salmon colored
2356,19000000.0,11081586.0,-7918414.0,21000.0,6.2,0,salmon colored
2357,20500000.0,9317021.0,-11182979.0,14000.0,6.1,0,salmon colored
2358,8000000.0,2502551.0,-5497449.0,21000.0,7.0,0,salmon colored
2359,15000000.0,23032565.0,8032565.0,9700.0,6.5,0,salmon colored
2360,12000000.0,5086909.0,-6913091.0,3400.0,4.6,0,salmon colored
2361,20500000.0,6995302.0,-13504698.0,22000.0,7.1,0,salmon colored
2362,13500000.0,11330911.0,-2169089.0,41000.0,7.3,0,salmon colored
2363,20500000.0,4916135.0,-15583865.0,7700.0,5.1,0,salmon colored
2364,7000000.0,12741891.0,5741891.0,13000.0,4.8,0,salmon colored
2365,20500000.0,659810.0,-19840190.0,33000.0,7.1,0,salmon colored
2366,6500000.0,24103594.0,17603594.0,8000.0,6.2,0,salmon colored
2367,22000000.0,104942695.0,82942695.0,16000.0,5.1,0,salmon colored
2368,20500000.0,256264.0,-20243736.0,4500.0,6.2,0,salmon colored
2369,20500000.0,1498795.0,-19001205.0,9000.0,6.8,0,salmon colored
2370,15000000.0,10611160.0,-4388840.0,16000.0,6.0,0,salmon colored
2371,6000000.0,3283371.0,-2716629.0,5900.0,6.6,0,salmon colored
2372,15000000.0,27804899.0,12804899.0,11000.0,6.8,0,salmon colored
2373,20500000.0,3267313.0,-17232687.0,2000.0,6.5,0,salmon colored
2374,22000000.0,10340263.0,-11659737.0,28000.0,4.4,0,salmon colored
2375,20000000.0,8016708.0,-11983292.0,7800.0,5.2,0,salmon colored
2376,20500000.0,7839327.0,-12660673.0,7000.0,5.8,0,salmon colored
2377,6000000.0,17953778.0,11953778.0,9000.0,6.3,0,salmon colored
2378,13000000.0,2570550.0,-10429450.0,2100.0,5.1,0,salmon colored
2379,33000000.0,5864949.0,-27135051.0,14000.0,6.8,0,salmon colored
2380,9000000.0,14904910.0,5904910.0,5300.0,6.6,0,salmon colored
2381,13000000.0,6582052.0,-6417948.0,5200.0,6.5,0,salmon colored
2382,10000000.0,18289763.0,8289763.0,4200.0,5.5,0,salmon colored
2383,20500000.0,9709451.0,-10790549.0,5000.0,6.2,0,salmon colored
2384,20500000.0,140081992.0,119581992.0,20000.0,6.2,0,salmon colored
2385,8000000.0,1708873.0,-6291127.0,7100.0,4.4,0,salmon colored
2386,20500000.0,12440858.0,-8059142.0,5600.0,5.6,0,salmon colored
2387,7000000.0,6608687.0,-391313.0,5400.0,5.6,0,salmon colored
2388,25000000.0,669276.0,-24330724.0,3700.0,7.1,0,salmon colored
2389,12000000.0,3335984.0,-8664016.0,4300.0,5.4,0,salmon colored
2390,3000000.0,3902679.0,902679.0,5700.0,5.4,0,salmon colored
2391,20500000.0,1700992.0,-18799008.0,8300.0,7.4,0,salmon colored
2392,20500000.0,2019581.0,-18480419.0,13000.0,6.5,0,salmon colored
2393,20500000.0,1614784.0,-18885216.0,1900.0,5.7,0,salmon colored
2394,11000000.0,14694904.0,3694904.0,16000.0,7.5,0,salmon colored
2395,10000000.0,4348572.0,-5651428.0,8900.0,3.8,0,salmon colored
2396,20500000.0,6484246.0,-14015754.0,8500.0,5.5,0,salmon colored
2397,20500000.0,413479.0,-20086521.0,5400.0,4.3,0,salmon colored
2398,20500000.0,3418141.0,-17081859.0,2900.0,4.9,0,salmon colored
2399,10500000.0,810455.0,-9689545.0,7800.0,7.3,0,salmon colored
2400,10000000.0,1261210.0,-8738790.0,3600.0,5.6,0,salmon colored
2401,10000000.0,18369.0,-9981631.0,3000.0,4.0,0,salmon colored
2402,12000000.0,1677807.0,-10322193.0,3000.0,7.1,0,salmon colored
2403,20500000.0,12890752.0,-7609248.0,3400.0,6.6,0,salmon colored
2404,12000000.0,22866222.0,10866222.0,4900.0,5.6,0,salmon colored
2405,1000000.0,6933459.0,5933459.0,14000.0,7.6,0,salmon colored
2406,20500000.0,20208496.0,-291504.0,13000.0,5.6,0,salmon colored
2407,14000000.0,8041049.0,-5958951.0,2800.0,6.0,0,salmon colored
2408,20500000.0,102780.0,-20397220.0,1800.0,6.6,0,salmon colored
2409,11000000.0,16696219.0,5696219.0,8000.0,6.2,0,salmon colored
2410,20500000.0,595505.0,-19904495.0,464.0,6.7,0,salmon colored
2411,10000000.0,18225518.0,8225518.0,4300.0,5.9,0,salmon colored
2412,6000000.0,12974636.0,6974636.0,4100.0,5.2,0,salmon colored
2413,25000000.0,8345845.0,-16654155.0,6900.0,5.8,0,salmon colored
2414,850000.0,1753979.0,903979.0,3700.0,3.6,0,salmon colored
2415,13000000.0,3125424.0,-9874576.0,3200.0,5.9,0,salmon colored
2416,14000000.0,40689691.0,26689691.0,8300.0,4.1,0,salmon colored
2417,11900000.0,596.0,-11899404.0,5100.0,7.3,0,salmon colored
2418,20500000.0,225278.0,-20274722.0,7400.0,7.3,0,salmon colored
2419,20500000.0,5145823.0,-15354177.0,3900.0,6.5,0,salmon colored
2420,11000000.0,1039824.0,-9960176.0,3700.0,5.7,0,salmon colored
2421,20500000.0,1038959.0,-19461041.0,1600.0,5.6,0,salmon colored
2422,25000000.0,2438031.0,-22561969.0,5000.0,3.9,0,salmon colored
2423,20500000.0,3741869.0,-16758131.0,6100.0,6.8,0,salmon colored
2424,20500000.0,101071.0,-20398929.0,3000.0,6.4,0,salmon colored
2425,2500000.0,764724.0,-1735276.0,2200.0,5.7,0,salmon colored
2426,20500000.0,322871.0,-20177129.0,2600.0,6.2,0,salmon colored
2427,20500000.0,735162.0,-19764838.0,1100.0,6.4,0,salmon colored
2428,20500000.0,61274.0,-20438726.0,1100.0,5.3,0,salmon colored
2429,20500000.0,9745803.0,-10754197.0,8600.0,5.7,0,salmon colored
2430,20500000.0,3246063.0,-17253937.0,4100.0,5.5,0,salmon colored
2431,20500000.0,17952857.0,-2547143.0,3700.0,5.2,0,salmon colored
2432,8000000.0,737548.0,-7262452.0,3000.0,5.4,0,salmon colored
2433,19000000.0,2119994.0,-16880006.0,1900.0,5.9,0,salmon colored
2434,5000000.0,2970.0,-4997030.0,1900.0,4.5,0,salmon colored
2435,20500000.0,20205757.0,-294243.0,2100.0,7.3,0,salmon colored
2436,999999.0,233824.0,-766175.0,3900.0,7.2,0,salmon colored
2437,1800000.0,20205757.0,18405757.0,1900.0,6.0,0,salmon colored
2438,9000000.0,10058318.0,1058318.0,5700.0,5.0,0,salmon colored
2439,20500000.0,1497222.0,-19002778.0,1600.0,5.8,0,salmon colored
2440,18000000.0,1640220.0,-16359780.0,1400.0,5.7,0,salmon colored
2441,20500000.0,296081.0,-20203919.0,2000.0,6.2,0,salmon colored
2442,8000000.0,1884814.0,-6115186.0,2400.0,6.0,0,salmon colored
2443,25000000.0,28817291.0,3817291.0,2400000.0,9.3,0,salmon colored
2444,8000000.0,213928762.0,205928762.0,1900000.0,8.9,2,dark purple
2445,55000000.0,678226133.0,623226133.0,1900000.0,8.8,1,purple
2446,20500000.0,19552639.0,-947361.0,1100000.0,8.5,0,salmon colored
2447,115000000.0,378882411.0,263882411.0,243000.0,7.2,2,dark purple
2448,45000000.0,1083720877.0,1038720877.0,970000.0,8.5,1,purple
2449,23000000.0,351583407.0,328583407.0,357000.0,6.9,2,dark purple
2450,30000000.0,350448145.0,320448145.0,339000.0,7.2,2,dark purple
2451,55000000.0,196567262.0,141567262.0,180000.0,7.1,2,dark purple
2452,23000000.0,67308282.0,44308282.0,45000.0,6.3,0,salmon colored
2453,17000000.0,247275374.0,230275374.0,361000.0,7.3,2,dark purple
2454,30000000.0,160638883.0,130638883.0,154000.0,7.5,0,salmon colored
2455,34000000.0,50283563.0,16283563.0,222000.0,7.3,0,salmon colored
2456,23000000.0,50693129.0,27693129.0,170000.0,7.6,0,salmon colored
2457,60000000.0,223664608.0,163664608.0,301000.0,7.5,2,dark purple
2458,4400000.0,245700832.0,241300832.0,144000.0,7.1,2,dark purple
2459,46000000.0,341631208.0,295631208.0,77000.0,4.9,2,dark purple
2460,15000000.0,107217396.0,92217396.0,284000.0,6.9,0,salmon colored
2461,18000000.0,50083616.0,32083616.0,54000.0,7.3,0,salmon colored
2462,35000000.0,99431786.0,64431786.0,67000.0,4.0,0,salmon colored
2463,20500000.0,1432358.0,-19067642.0,69000.0,8.1,0,salmon colored
2464,62000000.0,215887717.0,153887717.0,93000.0,6.9,2,dark purple
2465,20500000.0,45610410.0,25110410.0,38000.0,6.1,0,salmon colored
